Case_ID,Case Duration,Case Length,Variants,First Activity,Last Activity
5149,1430011.0,7,1,a,h
5150,1069111.0,7,1,a,h
5151,1671711.0,7,1,a,h
5152,1474394.0,7,4,a,h
5153,431993.0,3,2,a,c
5154,1051478.0,7,3,a,h
5155,1047140.0,7,4,a,h
5156,307735.0,3,2,a,c
5157,966705.0,7,1,a,h
5158,974601.0,7,3,a,h
5159,139621.0,3,2,a,c
5160,1108295.0,7,1,a,h
5161,570249.0,7,1,a,h
5162,933495.0,7,3,a,h
5163,2698006.0,7,1,a,h
5164,2215213.0,7,4,a,h
5165,2003889.0,7,1,a,h
5166,1567108.0,7,4,a,h
5167,1474835.0,7,4,a,h
5168,162193.0,3,2,a,c
5169,1238327.0,7,3,a,h
5170,904113.0,7,3,a,h
5171,243019.0,3,2,a,c
5172,854006.0,7,4,a,h
5173,389897.0,3,2,a,c
5174,1327487.0,7,1,a,h
5175,433064.0,3,2,a,c
5176,1015257.0,7,3,a,h
5177,331618.0,3,2,a,c
5178,934407.0,7,4,a,h
5179,424026.0,3,2,a,c
5180,1131355.0,7,1,a,h
5181,368800.0,3,2,a,c
5182,1176942.0,7,3,a,h
5183,1133509.0,7,3,a,h
5184,962375.0,7,3,a,h
5185,920514.0,7,1,a,h
5186,416659.0,3,2,a,c
5187,965107.0,7,1,a,h
5188,214966.0,3,2,a,c
5189,1039033.0,7,4,a,h
5190,705649.0,7,1,a,h
5191,1167610.0,7,3,a,h
5192,401995.0,3,2,a,c
5193,250171.0,3,2,a,c
5194,867127.0,7,3,a,h
5195,509166.0,3,2,a,c
5196,736677.0,7,4,a,h
5197,1224503.0,7,1,a,h
5198,445367.0,3,2,a,c
5199,800041.0,7,1,a,h
5200,136611.0,3,2,a,c
5201,1236456.0,7,1,a,h
5202,1340376.0,7,1,a,h
5203,577731.0,7,4,a,h
5204,1162253.0,7,1,a,h
5205,575120.0,3,2,a,c
5206,286083.0,3,2,a,c
5207,992849.0,7,3,a,h
5208,326950.0,3,2,a,c
5209,784897.0,7,3,a,h
5210,1933511.0,7,4,a,h
5211,2120655.0,7,1,a,h
5212,2352460.0,7,1,a,h
5213,2140118.0,7,1,a,h
5214,1616774.0,7,1,a,h
5215,194580.0,3,2,a,c
5216,1069531.0,7,1,a,h
5217,724752.0,7,3,a,h
5218,905474.0,7,1,a,h
5219,284323.0,3,2,a,c
5220,640718.0,7,4,a,h
5221,324372.0,3,2,a,c
5222,674096.0,7,1,a,h
5223,1204675.0,7,3,a,h
5224,1784085.0,7,1,a,h
5225,1577740.0,7,1,a,h
5226,1456202.0,7,1,a,h
5227,1648137.0,7,1,a,h
5228,2199315.0,7,1,a,h
5229,1533257.0,7,1,a,h
5230,1895892.0,7,1,a,h
5231,1748429.0,7,1,a,h
5232,120492.0,3,2,a,c
5233,302222.0,3,2,a,c
5234,447641.0,3,2,a,c
5235,1334803.0,7,1,a,h
5236,1227942.0,7,3,a,h
5237,285704.0,3,2,a,c
5238,386119.0,3,2,a,c
5239,157445.0,3,2,a,c
5240,304966.0,3,2,a,c
5241,780408.0,7,3,a,h
5242,148108.0,3,2,a,c
5243,878912.0,7,1,a,h
5244,1712574.0,7,4,a,h
5245,1641381.0,7,1,a,h
5246,1435407.0,7,4,a,h
5247,1234581.0,7,1,a,h
5248,219649.0,3,2,a,c
5249,521154.0,3,2,a,c
5250,993826.0,7,4,a,h
5251,1396444.0,7,1,a,h
5252,1404464.0,7,1,a,h
5253,1259388.0,7,3,a,h
5254,1492135.0,7,3,a,h
5255,686014.0,7,3,a,h
5256,894925.0,7,3,a,h
5257,1215986.0,7,3,a,h
5258,205023.0,3,2,a,c
5259,976905.0,7,4,a,h
5260,951124.0,7,1,a,h
5261,490931.0,3,2,a,c
5262,826890.0,7,1,a,h
5263,1376671.0,7,1,a,h
5264,1335198.0,7,1,a,h
5265,1003009.0,7,1,a,h
5266,318461.0,3,2,a,c
5267,1415903.0,7,4,a,h
5268,1530570.0,7,1,a,h
5269,1144233.0,7,3,a,h
5270,1310363.0,7,3,a,h
5271,1089398.0,7,3,a,h
5272,719286.0,7,1,a,h
5273,1244206.0,7,1,a,h
5274,1736453.0,7,1,a,h
5275,831867.0,7,1,a,h
5276,1299716.0,7,1,a,h
5277,1309775.0,7,1,a,h
5278,1008823.0,7,1,a,h
5279,471487.0,3,2,a,c
5280,255305.0,3,2,a,c
5281,911588.0,7,1,a,h
5282,921031.0,7,3,a,h
5283,783145.0,7,1,a,h
5284,538572.0,7,1,a,h
5285,1281959.0,7,1,a,h
5286,1539825.0,7,4,a,h
5287,1730618.0,7,1,a,h
5288,763215.0,7,4,a,h
5289,1198337.0,7,3,a,h
5290,1004494.0,7,3,a,h
5291,289241.0,3,2,a,c
5292,938020.0,7,3,a,h
5293,1006518.0,7,1,a,h
5294,182144.0,3,2,a,c
5295,1062812.0,7,4,a,h
5296,1221263.0,7,1,a,h
5297,384436.0,3,2,a,c
5298,1236665.0,7,1,a,h
5299,1189808.0,7,1,a,h
5300,1074568.0,7,4,a,h
5301,291454.0,3,2,a,c
5302,899103.0,7,3,a,h
5303,1276105.0,7,1,a,h
5304,1095143.0,7,1,a,h
5305,472438.0,3,2,a,c
5306,1186341.0,7,1,a,h
5307,1364159.0,7,3,a,h
5308,1078713.0,7,3,a,h
5309,375954.0,3,2,a,c
5310,759414.0,7,3,a,h
5311,137626.0,3,2,a,c
5312,1101455.0,7,1,a,h
5313,1678214.0,7,1,a,h
5314,1381254.0,7,1,a,h
5315,1051204.0,7,4,a,h
5316,915290.0,7,4,a,h
5317,602947.0,3,2,a,c
5318,981876.0,7,3,a,h
5319,1037993.0,7,3,a,h
5320,1193492.0,7,3,a,h
5321,1022805.0,7,3,a,h
5322,2375041.0,7,4,a,h
5323,2824890.0,7,1,a,h
5324,2044345.0,7,1,a,h
5325,311850.0,3,2,a,c
5326,1386832.0,7,1,a,h
5327,1456336.0,7,3,a,h
5328,180975.0,3,2,a,c
5329,421560.0,3,2,a,c
5330,1140470.0,7,1,a,h
5331,351805.0,3,2,a,c
5332,225203.0,3,2,a,c
5333,221499.0,3,2,a,c
5334,1738181.0,7,4,a,h
5335,1974884.0,7,1,a,h
5336,1113943.0,7,1,a,h
5337,329064.0,3,2,a,c
5338,384041.0,3,2,a,c
5339,962417.0,7,3,a,h
5340,216997.0,3,2,a,c
5341,765434.0,7,3,a,h
5342,236456.0,3,2,a,c
5343,853693.0,7,3,a,h
5344,1895559.0,7,1,a,h
5345,1330953.0,7,4,a,h
5346,1319742.0,7,3,a,h
5347,935688.0,7,1,a,h
5348,1056052.0,7,4,a,h
5349,1470105.0,7,1,a,h
5350,1829769.0,7,4,a,h
5351,1348102.0,7,3,a,h
5352,909766.0,7,1,a,h
5353,333623.0,3,2,a,c
5354,360847.0,3,2,a,c
5355,1040267.0,7,1,a,h
5356,912306.0,7,3,a,h
5357,323501.0,3,2,a,c
5358,581447.0,7,1,a,h
5359,388969.0,3,2,a,c
5360,188972.0,3,2,a,c
5361,327289.0,3,2,a,c
5362,757851.0,7,3,a,h
5363,1403364.0,7,1,a,h
5364,1350379.0,7,1,a,h
5365,840242.0,7,1,a,h
5366,207074.0,3,2,a,c
5367,813471.0,7,1,a,h
5368,343553.0,3,2,a,c
5369,14454.0,3,2,a,c
5370,185896.0,3,2,a,c
5371,271483.0,3,2,a,c
5372,787024.0,7,3,a,h
5373,891277.0,7,1,a,h
5374,180334.0,3,2,a,c
5375,954278.0,7,3,a,h
5376,798137.0,7,4,a,h
5377,760875.0,7,3,a,h
5378,940074.0,7,1,a,h
5379,739204.0,7,4,a,h
5380,1055940.0,7,3,a,h
5381,886696.0,7,4,a,h
5382,1116925.0,7,4,a,h
5383,1551999.0,7,1,a,h
5384,1553622.0,7,3,a,h
5385,960014.0,7,4,a,h
5386,1319249.0,7,1,a,h
5387,1028071.0,7,1,a,h
5388,1014611.0,7,1,a,h
5389,185545.0,3,2,a,c
5390,994508.0,7,1,a,h
5391,960098.0,7,3,a,h
5392,1592803.0,7,3,a,h
5393,300591.0,3,2,a,c
5394,990630.0,7,3,a,h
5395,969258.0,7,1,a,h
5396,1460818.0,7,1,a,h
5397,968751.0,7,1,a,h
5398,735768.0,7,3,a,h
5399,1014225.0,7,1,a,h
5400,268296.0,3,2,a,c
5401,309557.0,3,2,a,c
5402,1055191.0,7,3,a,h
5403,1095964.0,7,3,a,h
5404,1271962.0,7,4,a,h
5405,1783879.0,7,4,a,h
5406,1694248.0,7,1,a,h
5407,993406.0,7,1,a,h
5408,1767374.0,7,3,a,h
5409,996995.0,7,3,a,h
5410,1377015.0,7,3,a,h
5411,1234539.0,7,4,a,h
5412,1112111.0,7,3,a,h
5413,907421.0,7,3,a,h
5414,277800.0,3,2,a,c
5415,238581.0,3,2,a,c
5416,688654.0,7,4,a,h
5417,652181.0,7,4,a,h
5418,212878.0,3,2,a,c
5419,324850.0,3,2,a,c
5420,925324.0,7,4,a,h
5421,278799.0,3,2,a,c
5422,764579.0,7,3,a,h
5423,1156761.0,7,3,a,h
5424,1750728.0,7,1,a,h
5425,950923.0,7,1,a,h
5426,1322512.0,7,4,a,h
5427,1120224.0,7,3,a,h
5428,1395957.0,7,1,a,h
5429,473309.0,3,2,a,c
5430,1331665.0,7,4,a,h
5431,1027201.0,7,3,a,h
5432,1117889.0,7,4,a,h
5433,995894.0,7,1,a,h
5434,1347196.0,7,1,a,h
5435,831413.0,7,1,a,h
5436,885448.0,7,3,a,h
5437,1022062.0,7,4,a,h
5438,195698.0,3,2,a,c
5439,1105016.0,7,1,a,h
5440,213835.0,3,2,a,c
5441,969629.0,7,4,a,h
5442,1145664.0,7,1,a,h
5443,896618.0,7,3,a,h
5444,157831.0,3,2,a,c
5445,954926.0,7,3,a,h
5446,849762.0,7,3,a,h
5447,749408.0,7,4,a,h
5448,1029184.0,7,3,a,h
5449,939289.0,7,1,a,h
5450,1343642.0,7,1,a,h
5451,277795.0,3,2,a,c
5452,1738697.0,7,1,a,h
5453,1496614.0,7,1,a,h
5454,1781040.0,7,1,a,h
5455,1087486.0,7,1,a,h
5456,372653.0,3,2,a,c
5457,1199523.0,7,4,a,h
5458,94832.0,3,2,a,c
5459,408596.0,3,2,a,c
5460,1239410.0,7,1,a,h
5461,305759.0,7,4,a,h
5462,563293.0,7,3,a,h
5463,980740.0,7,1,a,h
5464,1120096.0,7,1,a,h
5465,239018.0,3,2,a,c
5466,249336.0,3,2,a,c
5467,795592.0,7,1,a,h
5468,557341.0,7,3,a,h
5469,929442.0,7,3,a,h
5470,1355035.0,7,1,a,h
5471,963393.0,7,1,a,h
5472,149322.0,3,2,a,c
5473,896920.0,7,3,a,h
5474,1006050.0,7,4,a,h
5475,287541.0,3,2,a,c
5476,272844.0,3,2,a,c
5477,385016.0,3,2,a,c
5478,920906.0,7,4,a,h
5479,207670.0,3,2,a,c
5480,847792.0,7,3,a,h
5481,770753.0,7,1,a,h
5482,972411.0,7,3,a,h
5483,942734.0,7,3,a,h
5484,1973792.0,7,1,a,h
5485,1077826.0,7,1,a,h
5486,248722.0,3,2,a,c
5487,290570.0,3,2,a,c
5488,1010254.0,7,3,a,h
5489,1178180.0,7,3,a,h
5490,404595.0,3,2,a,c
5491,910682.0,7,1,a,h
5492,278697.0,3,2,a,c
5493,149968.0,3,2,a,c
5494,164876.0,3,2,a,c
5495,919755.0,7,4,a,h
5496,1087766.0,7,1,a,h
5497,1248131.0,7,1,a,h
5498,1559816.0,7,1,a,h
5499,1133109.0,7,4,a,h
5500,1249470.0,7,1,a,h
5501,1278230.0,7,1,a,h
5502,971337.0,7,1,a,h
5503,253737.0,3,2,a,c
5504,382685.0,3,2,a,c
5505,917412.0,7,1,a,h
5506,821541.0,7,1,a,h
5507,955439.0,7,3,a,h
5508,1317471.0,7,3,a,h
5509,1053671.0,7,1,a,h
5510,207599.0,3,2,a,c
5511,2060421.0,7,3,a,h
5512,1170294.0,7,4,a,h
5513,412416.0,3,2,a,c
5514,304068.0,3,2,a,c
5515,1257299.0,7,3,a,h
5516,1260705.0,7,3,a,h
5517,825174.0,7,1,a,h
5518,1189564.0,7,1,a,h
5519,325478.0,3,2,a,c
5520,1239515.0,7,1,a,h
5521,2177504.0,7,1,a,h
5522,1456672.0,7,1,a,h
5523,341048.0,3,2,a,c
5524,1517595.0,7,1,a,h
5525,454381.0,3,2,a,c
5526,1391451.0,7,1,a,h
5527,942994.0,7,4,a,h
5528,918012.0,7,3,a,h
5529,838121.0,7,1,a,h
5530,1023357.0,7,4,a,h
5531,930514.0,7,1,a,h
5532,871389.0,7,1,a,h
5533,874162.0,7,1,a,h
5534,184266.0,3,2,a,c
5535,1008603.0,7,1,a,h
5536,348213.0,3,2,a,c
5537,239260.0,3,2,a,c
5538,777654.0,7,1,a,h
5539,1053993.0,7,1,a,h
5540,941469.0,7,1,a,h
5541,207936.0,3,2,a,c
5542,976219.0,7,1,a,h
5543,807360.0,7,1,a,h
5544,1392953.0,7,1,a,h
5545,1515293.0,7,1,a,h
5546,1443456.0,7,1,a,h
5547,1353482.0,7,4,a,h
5548,417473.0,3,2,a,c
5549,454778.0,3,2,a,c
5550,228475.0,3,2,a,c
5551,986519.0,7,4,a,h
5552,700156.0,7,3,a,h
5553,858631.0,7,3,a,h
5554,305822.0,3,2,a,c
5555,386181.0,3,2,a,c
5556,774266.0,7,3,a,h
5557,821530.0,7,1,a,h
5558,305288.0,3,2,a,c
5559,873668.0,7,3,a,h
5560,1337762.0,7,3,a,h
5561,1679917.0,7,1,a,h
5562,764858.0,7,3,a,h
5563,928279.0,7,1,a,h
5564,669884.0,7,3,a,h
5565,563818.0,7,3,a,h
5566,200712.0,3,2,a,c
5567,1458935.0,7,1,a,h
5568,1657415.0,7,1,a,h
5569,1046880.0,7,1,a,h
5570,763371.0,7,1,a,h
5571,1256406.0,7,1,a,h
5572,165398.0,3,2,a,c
5573,397994.0,3,2,a,c
5574,755064.0,7,3,a,h
5575,179168.0,3,2,a,c
5576,1084185.0,7,1,a,h
5577,406145.0,3,2,a,c
5578,846559.0,7,1,a,h
5579,1098824.0,7,1,a,h
5580,1294153.0,7,3,a,h
5581,1114033.0,7,1,a,h
5582,936889.0,7,3,a,h
5583,1000461.0,7,3,a,h
5584,1104315.0,7,1,a,h
5585,1154154.0,7,1,a,h
5586,1182977.0,7,3,a,h
5587,1159734.0,7,1,a,h
5588,197880.0,3,2,a,c
5589,1079373.0,7,1,a,h
5590,822649.0,7,3,a,h
5591,300177.0,3,2,a,c
5592,359807.0,3,2,a,c
5593,726372.0,7,3,a,h
5594,1153738.0,7,1,a,h
5595,842971.0,7,4,a,h
5596,832601.0,7,3,a,h
5597,904918.0,7,1,a,h
5598,1619315.0,7,4,a,h
5599,126994.0,3,2,a,c
5600,1252394.0,7,1,a,h
5601,210278.0,3,2,a,c
5602,832212.0,7,4,a,h
5603,1115449.0,7,3,a,h
5604,1017654.0,7,4,a,h
5605,490949.0,3,2,a,c
5606,394404.0,3,2,a,c
5607,919518.0,7,1,a,h
5608,915918.0,7,3,a,h
5609,1038415.0,7,1,a,h
5610,1027902.0,7,1,a,h
5611,946958.0,7,1,a,h
5612,1139078.0,7,1,a,h
5613,1262247.0,7,1,a,h
5614,1098637.0,7,4,a,h
5615,986908.0,7,3,a,h
5616,1001736.0,7,3,a,h
5617,924013.0,7,4,a,h
5618,741436.0,7,1,a,h
5619,829323.0,7,1,a,h
5620,1287668.0,7,1,a,h
5621,1189509.0,7,3,a,h
5622,579412.0,3,2,a,c
5623,750397.0,7,3,a,h
5624,1017634.0,7,1,a,h
5625,957644.0,7,3,a,h
5626,1428758.0,7,1,a,h
5627,1296713.0,7,4,a,h
5628,1126140.0,7,1,a,h
5629,262624.0,3,2,a,c
5630,927498.0,7,3,a,h
5631,1259777.0,7,1,a,h
5632,1045842.0,7,3,a,h
5633,1323390.0,7,3,a,h
5634,1246253.0,7,3,a,h
5635,506978.0,3,2,a,c
5636,1029428.0,7,1,a,h
5637,270814.0,3,2,a,c
5638,391513.0,3,2,a,c
5639,228234.0,3,2,a,c
5640,470547.0,3,2,a,c
5641,1408428.0,7,1,a,h
5642,1520058.0,7,1,a,h
5643,736750.0,7,1,a,h
5644,634110.0,7,1,a,h
5645,987900.0,7,3,a,h
5646,917179.0,7,1,a,h
5647,1175117.0,7,1,a,h
5648,1618302.0,7,1,a,h
5649,1217668.0,7,1,a,h
5650,1056311.0,7,1,a,h
5651,1297089.0,7,1,a,h
5652,1261382.0,7,4,a,h
5653,376197.0,3,2,a,c
5654,948838.0,7,3,a,h
5655,1006060.0,7,4,a,h
5656,981145.0,7,3,a,h
5657,354533.0,3,2,a,c
5658,841461.0,7,1,a,h
5659,996010.0,7,1,a,h
5660,820967.0,7,1,a,h
5661,537074.0,7,4,a,h
5662,1755849.0,7,1,a,h
5663,1072250.0,7,1,a,h
5664,934375.0,7,1,a,h
5665,361339.0,3,2,a,c
5666,1250573.0,7,1,a,h
5667,1019411.0,7,4,a,h
5668,413792.0,3,2,a,c
5669,2489319.0,7,1,a,h
5670,1031558.0,7,1,a,h
5671,2510639.0,7,1,a,h
5672,2373223.0,7,1,a,h
5673,1766666.0,7,1,a,h
5674,205277.0,3,2,a,c
5675,1127645.0,7,4,a,h
5676,884380.0,7,3,a,h
5677,834266.0,7,1,a,h
5678,802376.0,7,3,a,h
5679,876945.0,7,3,a,h
5680,1372971.0,7,4,a,h
5681,1547143.0,7,1,a,h
5682,252884.0,3,2,a,c
5683,273407.0,3,2,a,c
5684,163436.0,3,2,a,c
5685,526290.0,7,1,a,h
5686,1136547.0,7,3,a,h
5687,788021.0,7,1,a,h
5688,1056688.0,7,3,a,h
5689,1108682.0,7,3,a,h
5690,949141.0,7,1,a,h
5691,230400.0,3,2,a,c
5692,821970.0,7,3,a,h
5693,2327818.0,7,1,a,h
5694,1825462.0,7,4,a,h
5695,1358182.0,7,4,a,h
5696,1408139.0,7,3,a,h
5697,423725.0,3,2,a,c
5698,1053254.0,7,3,a,h
5699,1423430.0,7,4,a,h
5700,1767723.0,7,1,a,h
5701,1407497.0,7,1,a,h
5702,1307021.0,7,3,a,h
5703,470490.0,3,2,a,c
5704,1337369.0,7,3,a,h
5705,1472475.0,7,1,a,h
5706,1273347.0,7,1,a,h
5707,342856.0,3,2,a,c
5708,592201.0,3,2,a,c
5709,902201.0,7,4,a,h
5710,1433774.0,7,1,a,h
5711,1091078.0,7,4,a,h
5712,411312.0,3,2,a,c
5713,648948.0,7,3,a,h
5714,464687.0,7,4,a,h
5715,1007977.0,7,3,a,h
5716,1437349.0,7,1,a,h
5717,951311.0,7,1,a,h
5718,141889.0,3,2,a,c
5719,1277909.0,7,1,a,h
5720,1053019.0,7,1,a,h
5721,1025714.0,7,1,a,h
5722,1016228.0,7,3,a,h
5723,1167363.0,7,1,a,h
5724,1183368.0,7,1,a,h
5725,947907.0,7,4,a,h
5726,790568.0,7,3,a,h
5727,835526.0,7,3,a,h
5728,187448.0,3,2,a,c
5729,1024919.0,7,1,a,h
5730,950821.0,7,1,a,h
5731,398698.0,3,2,a,c
5732,1508660.0,7,1,a,h
5733,1591799.0,7,4,a,h
5734,809712.0,7,4,a,h
5735,1240076.0,7,4,a,h
5736,771797.0,7,3,a,h
5737,497691.0,7,1,a,h
5738,242176.0,3,2,a,c
5739,361009.0,3,2,a,c
5740,1177753.0,7,1,a,h
5741,242513.0,3,2,a,c
5742,405908.0,3,2,a,c
5743,116049.0,3,2,a,c
5744,1231629.0,7,1,a,h
5745,1035285.0,7,1,a,h
5746,984186.0,7,3,a,h
5747,530928.0,3,2,a,c
5748,709684.0,7,1,a,h
5749,1048544.0,7,1,a,h
5750,1234698.0,7,3,a,h
5751,181087.0,3,2,a,c
5752,854844.0,7,1,a,h
5753,1467197.0,7,1,a,h
5754,998513.0,7,1,a,h
5755,1259512.0,7,1,a,h
5756,360006.0,3,2,a,c
5757,576778.0,7,3,a,h
5758,1118737.0,7,3,a,h
5759,952284.0,7,1,a,h
5760,997635.0,7,1,a,h
5761,1307443.0,7,1,a,h
5762,1242186.0,7,1,a,h
5763,822828.0,7,3,a,h
5764,541004.0,3,2,a,c
5765,171450.0,3,2,a,c
5766,849018.0,7,1,a,h
5767,691762.0,7,3,a,h
5768,223613.0,3,2,a,c
5769,1017334.0,7,1,a,h
5770,870845.0,7,1,a,h
5771,1194985.0,7,1,a,h
5772,1004507.0,7,3,a,h
5773,1186334.0,7,3,a,h
5774,166357.0,3,2,a,c
5775,256527.0,3,2,a,c
5776,982050.0,7,4,a,h
5777,167129.0,3,2,a,c
5778,884469.0,7,3,a,h
5779,336936.0,3,2,a,c
5780,1887588.0,7,4,a,h
5781,1377377.0,7,1,a,h
5782,1200819.0,7,3,a,h
5783,1556839.0,7,1,a,h
5784,1250136.0,7,1,a,h
5785,575801.0,3,2,a,c
5786,1087349.0,7,1,a,h
5787,187981.0,3,2,a,c
5788,1006656.0,7,1,a,h
5789,1025528.0,7,1,a,h
5790,799596.0,7,3,a,h
5791,1009146.0,7,1,a,h
5792,304461.0,3,2,a,c
5793,905270.0,7,3,a,h
5794,250622.0,3,2,a,c
5795,1377004.0,7,1,a,h
5796,1489545.0,7,1,a,h
5797,1486206.0,7,1,a,h
5798,1123675.0,7,4,a,h
5799,39022.0,3,2,a,c
5800,777644.0,7,3,a,h
5801,670339.0,7,3,a,h
5802,1207088.0,7,3,a,h
5803,290507.0,3,2,a,c
5804,350929.0,3,2,a,c
5805,853520.0,7,3,a,h
5806,1234302.0,7,3,a,h
5807,707594.0,7,1,a,h
5808,1234699.0,7,3,a,h
5809,310538.0,3,2,a,c
5810,880209.0,7,1,a,h
5811,554705.0,7,4,a,h
5812,315781.0,3,2,a,c
5813,956510.0,7,1,a,h
5814,890797.0,7,3,a,h
5815,1020362.0,7,4,a,h
5816,719389.0,7,4,a,h
5817,171698.0,3,2,a,c
5818,1289597.0,7,1,a,h
5819,1181692.0,7,3,a,h
5820,116641.0,3,2,a,c
5821,763982.0,7,4,a,h
5822,1343343.0,7,4,a,h
5823,906045.0,7,1,a,h
5824,1433236.0,7,1,a,h
5825,1425803.0,7,1,a,h
5826,237339.0,3,2,a,c
5827,248669.0,3,2,a,c
5828,1505459.0,7,1,a,h
5829,1401703.0,7,1,a,h
5830,425307.0,3,2,a,c
5831,1249060.0,7,4,a,h
5832,1987924.0,7,1,a,h
5833,271784.0,3,2,a,c
5834,1945803.0,7,1,a,h
5835,1017458.0,7,4,a,h
5836,1188321.0,7,1,a,h
5837,1040653.0,7,3,a,h
5838,994183.0,7,3,a,h
5839,966660.0,7,3,a,h
5840,1257133.0,7,4,a,h
5841,1041455.0,7,1,a,h
5842,996640.0,7,1,a,h
5843,344999.0,3,2,a,c
5844,831083.0,7,3,a,h
5845,795225.0,7,3,a,h
5846,972630.0,7,3,a,h
5847,293351.0,3,2,a,c
5848,775417.0,7,4,a,h
5849,338842.0,3,2,a,c
5850,996416.0,7,1,a,h
5851,1446344.0,7,4,a,h
5852,1882712.0,7,1,a,h
5853,1680838.0,7,1,a,h
5854,296381.0,3,2,a,c
5855,1087925.0,7,1,a,h
5856,1428948.0,7,1,a,h
5857,1328879.0,7,1,a,h
5858,192221.0,3,2,a,c
5859,560154.0,3,2,a,c
5860,744874.0,7,3,a,h
5861,94125.0,3,2,a,c
5862,987758.0,7,3,a,h
5863,1355600.0,7,3,a,h
5864,1032499.0,7,4,a,h
5865,1101597.0,7,3,a,h
5866,172443.0,3,2,a,c
5867,306751.0,3,2,a,c
5868,863323.0,7,1,a,h
5869,563037.0,7,1,a,h
5870,716972.0,7,1,a,h
5871,1121121.0,7,1,a,h
5872,261441.0,3,2,a,c
5873,1464203.0,7,1,a,h
5874,1045366.0,7,1,a,h
5875,1042032.0,7,1,a,h
5876,1069847.0,7,3,a,h
5877,1400167.0,7,4,a,h
5878,273339.0,3,2,a,c
5879,971714.0,7,3,a,h
5880,107819.0,3,2,a,c
5881,1187134.0,7,1,a,h
5882,544921.0,7,3,a,h
5883,1303966.0,7,1,a,h
5884,1262422.0,7,1,a,h
5885,915273.0,7,1,a,h
5886,978959.0,7,1,a,h
5887,984088.0,7,3,a,h
5888,925927.0,7,3,a,h
5889,452842.0,3,2,a,c
5890,355702.0,3,2,a,c
5891,1076522.0,7,1,a,h
5892,933410.0,7,4,a,h
5893,905019.0,7,3,a,h
5894,1448592.0,7,1,a,h
5895,1400286.0,7,3,a,h
5896,1535293.0,7,3,a,h
5897,232286.0,3,2,a,c
5898,1261297.0,7,4,a,h
5899,763883.0,7,4,a,h
5900,1593013.0,7,1,a,h
5901,1326098.0,7,3,a,h
5902,1209600.0,7,1,a,h
5903,1078828.0,7,3,a,h
5904,827358.0,7,3,a,h
5905,1311262.0,7,1,a,h
5906,902020.0,7,3,a,h
5907,680128.0,7,1,a,h
5908,1434317.0,7,1,a,h
5909,942410.0,7,1,a,h
5910,1613293.0,7,1,a,h
5911,1027907.0,7,1,a,h
5912,1280008.0,7,1,a,h
5913,354771.0,3,2,a,c
5914,823409.0,7,3,a,h
5915,488584.0,3,2,a,c
5916,373186.0,3,2,a,c
5917,189357.0,3,2,a,c
5918,1257889.0,7,3,a,h
5919,687743.0,7,4,a,h
5920,266638.0,3,2,a,c
5921,898155.0,7,1,a,h
5922,221953.0,3,2,a,c
5923,829368.0,7,1,a,h
5924,1128412.0,7,3,a,h
5925,1287698.0,7,3,a,h
5926,1028189.0,7,1,a,h
5927,522975.0,3,2,a,c
5928,1039971.0,7,1,a,h
5929,186034.0,3,2,a,c
5930,992287.0,7,1,a,h
5931,214450.0,3,2,a,c
5932,976207.0,7,1,a,h
5933,856397.0,7,4,a,h
5934,227873.0,3,2,a,c
5935,794546.0,7,3,a,h
5936,998530.0,7,1,a,h
5937,1155474.0,7,3,a,h
5938,321052.0,3,2,a,c
5939,902477.0,7,3,a,h
5940,743909.0,7,1,a,h
5941,246278.0,3,2,a,c
5942,722575.0,7,1,a,h
5943,1022826.0,7,1,a,h
5944,775432.0,7,1,a,h
5945,1016583.0,7,1,a,h
5946,883740.0,7,3,a,h
5947,914929.0,7,3,a,h
5948,1225025.0,7,1,a,h
5949,1187589.0,7,3,a,h
5950,895960.0,7,1,a,h
5951,793969.0,7,1,a,h
5952,1004384.0,7,1,a,h
5953,1020098.0,7,1,a,h
5954,679457.0,7,3,a,h
5955,867321.0,7,3,a,h
5956,708909.0,7,4,a,h
5957,411975.0,3,2,a,c
5958,1163736.0,7,4,a,h
5959,965597.0,7,3,a,h
5960,1795719.0,7,4,a,h
5961,1430595.0,7,1,a,h
5962,996048.0,7,1,a,h
5963,1006458.0,7,4,a,h
5964,248673.0,3,2,a,c
5965,1388509.0,7,4,a,h
5966,1421915.0,7,3,a,h
5967,1658311.0,7,4,a,h
5968,2197740.0,7,4,a,h
5969,1410231.0,7,1,a,h
5970,678694.0,7,3,a,h
5971,608168.0,3,2,a,c
5972,708093.0,7,1,a,h
5973,631692.0,7,1,a,h
5974,1375560.0,7,1,a,h
5975,1363205.0,7,1,a,h
5976,1057898.0,7,1,a,h
5977,1263175.0,7,1,a,h
5978,2112792.0,7,1,a,h
5979,1119615.0,7,4,a,h
5980,1669092.0,7,1,a,h
5981,1653194.0,7,1,a,h
5982,943962.0,7,1,a,h
5983,1000553.0,7,1,a,h
5984,1117529.0,7,1,a,h
5985,1046556.0,7,1,a,h
5986,958605.0,7,1,a,h
5987,861074.0,7,3,a,h
5988,899093.0,7,3,a,h
5989,448251.0,7,4,a,h
5990,1067877.0,7,1,a,h
5991,243458.0,3,2,a,c
5992,927492.0,7,3,a,h
5993,727876.0,7,1,a,h
5994,687820.0,7,4,a,h
5995,744945.0,7,4,a,h
5996,1007818.0,7,3,a,h
5997,1359889.0,7,3,a,h
